Longitude,Latitude,WnvPresent_y
-87.666455,41.9216,0.00137308549192
-87.654491,41.891118,0.00137308549192
-87.654491,41.891118,0.00137308549192
-87.654224,41.867108,0.000858039378252
-87.655232,41.896282,0.00285065548412
-87.694259,41.919343,0.00207007637578
-87.676709,41.688324,0.00284286877939
-87.676709,41.688324,0.00137308549192
-87.676709,41.688324,0.00137308549192
-87.677512,41.731922,0.00137308549192
-87.61156,41.891126,0.00137308549192
-87.61156,41.891126,0.000858039378252
-87.795585,41.999129,0.00280404910949
-87.795585,41.999129,0.00207007637578
-87.687769,42.01743,0.00279638935533
-87.687769,42.01743,0.00137308549192
-87.832763,41.944869,0.00137308549192
-87.832763,41.944869,0.00137308549192
-87.811506,42.011601,0.00137308549192
-87.811506,42.011601,0.000843983415132
-87.698457,41.94983,0.00280404910949
-87.750938,41.979243,0.00207007637578
-87.689778,41.986921,0.00279638935533
-87.689778,41.986921,0.00137308549192
-87.701431,41.906638,0.00137308549192
-87.701431,41.906638,0.00137308549192
-87.666901,41.868077,0.00137308549192
-87.666901,41.868077,0.000843983415132
-87.666901,41.868077,0.00280404910949
-87.724608,41.662014,0.00207007637578
-87.724608,41.662014,0.00279638935533
-87.724608,41.662014,0.00137308549192
-87.76007,41.961743,0.00137308549192
-87.76007,41.961743,0.00137308549192
-87.776792,41.953067,0.00137308549192
-87.629798,41.878114,0.000843983415132
-87.702575,41.958271,0.00280404910949
-87.700117,41.932094,0.00207007637578
-87.675919,42.006858,0.00279638935533
-87.800515,41.916265,0.00137308549192
-87.800515,41.916265,0.00137308549192
-87.707973,41.682587,0.00137308549192
-87.707973,41.682587,0.00137308549192
-87.69181,41.963976,0.000843983415132
-87.733974,41.953705,0.00236630943887
-87.757639,41.964242,0.00174671637235
-87.797127,41.990284,0.002359842618
-87.797127,41.990284,0.00115847381294
-87.777921,42.008314,0.00115847381294
-87.747113,41.991429,0.00115847381294
-87.686763,41.843811,0.00115847381294
-87.79518,41.921177,0.00074986695535
-87.719887,41.852652,0.00365988033073
-87.719887,41.852652,0.00159657489852
-87.694991,41.857402,0.00348224668238
-87.696269,41.868142,0.00105884192733
-87.696269,41.868142,0.00105884192733
-87.656913,41.846283,0.00105884192733
-87.648064,41.721474,0.00105884192733
-87.696293,41.869107,0.00103967844449
-87.675088,41.719059,0.00365988033073
-87.675088,41.719059,0.00159657489852
-87.674677,41.966987,0.00348224668238
-87.800991,41.95469,0.00105884192733
-87.824812,41.974089,0.00105884192733
-87.824812,41.974089,0.00105884192733
-87.654491,41.891118,0.00105884192733
-87.632085,41.921965,0.00103967844449
-87.676709,41.688324,0.00259450890617
-87.676709,41.688324,0.00128211448325
-87.64886,41.862292,0.00265123459415
-87.677512,41.731922,0.000850202878785
-87.795585,41.999129,0.000850202878785
-87.687769,42.01743,0.000850202878785
-87.687769,42.01743,0.000850202878785
-87.760886,41.907645,0.000791104224511
-87.811506,42.011601,0.0036502299161
-87.689778,41.986921,0.00180478074296
-87.689778,41.986921,0.00372995130306
-87.763416,41.801498,0.00119700726366
-87.64997,41.723195,0.00119700726366
-87.666901,41.868077,0.00119700726366
-87.666901,41.868077,0.00119700726366
-87.666901,41.868077,0.0011138286811
-87.724608,41.662014,0.0036502299161
-87.76007,41.961743,0.00180478074296
-87.776792,41.953067,0.00372995130306
-87.629798,41.878114,0.00119700726366
-87.702575,41.958271,0.00119700726366
-87.675919,42.006858,0.00119700726366
-87.800515,41.916265,0.00119700726366
-87.800515,41.916265,0.0011138286811
-87.707973,41.682587,0.00310798861794
-87.730698,41.948167,0.00170101750903
-87.797127,41.990284,0.00317590514942
-87.747113,41.991429,0.00112814758641
-87.694991,41.857402,0.00112814758641
-87.694991,41.857402,0.00112814758641
-87.648064,41.721474,0.00112814758641
-87.648064,41.721474,0.000948011036859
-87.785288,41.923738,0.00246409361789
-87.787992,41.970248,0.00185262519807
-87.66214,42.010412,0.00245736022361
-87.716788,41.89923,0.00122875957247
-87.716788,41.89923,0.00122875957247
-87.598865,41.692555,0.00122875957247
-87.598865,41.692555,0.00122875957247
-87.794896,41.94016,0.000742938666655
-87.688267,41.903002,0.00246409361789
-87.800991,41.95469,0.00185262519807
-87.800991,41.95469,0.00245736022361
-87.769279,41.994991,0.00122875957247
-87.769279,41.994991,0.00122875957247
-87.824812,41.974089,0.00122875957247
-87.666455,41.9216,0.00122875957247
-87.666455,41.9216,0.000742938666655
-87.654491,41.891118,0.00285065548412
-87.654491,41.891118,0.00207007637578
-87.654224,41.867108,0.00284286877939
-87.632085,41.921965,0.00137308549192
-87.632085,41.921965,0.00137308549192
-87.676709,41.688324,0.00137308549192
-87.676709,41.688324,0.00137308549192
-87.677512,41.731922,0.000858039378252
-87.677512,41.731922,0.00285065548412
-87.677512,41.731922,0.00207007637578
-87.61156,41.891126,0.00284286877939
-87.61156,41.891126,0.00137308549192
-87.687769,42.01743,0.00137308549192
-87.812827,41.981964,0.00137308549192
-87.832763,41.944869,0.00137308549192
-87.811506,42.011601,0.000858039378252
-87.698457,41.94983,0.00285065548412
-87.689778,41.986921,0.00207007637578
-87.689778,41.986921,0.00284286877939
-87.689778,41.986921,0.00137308549192
-87.64997,41.723195,0.00137308549192
-87.666901,41.868077,0.00137308549192
-87.666901,41.868077,0.00137308549192
-87.627561,41.869216,0.000858039378252
-87.724608,41.662014,0.00280404910949
-87.724608,41.662014,0.00207007637578
-87.724608,41.662014,0.00279638935533
-87.776792,41.953067,0.00137308549192
-87.776792,41.953067,0.00137308549192
-87.629798,41.878114,0.00137308549192
-87.702575,41.958271,0.00137308549192
-87.667736,41.994469,0.000843983415132
-87.667736,41.994469,0.00280404910949
-87.800515,41.916265,0.00207007637578
-87.800515,41.916265,0.00279638935533
-87.716277,41.846075,0.00137308549192
-87.752329,41.918705,0.00137308549192
-87.707973,41.682587,0.00137308549192
-87.707973,41.682587,0.00137308549192
-87.730698,41.948167,0.000843983415132
-87.757639,41.964242,0.00280404910949
-87.797127,41.990284,0.00207007637578
-87.777921,42.008314,0.00279638935533
-87.777921,42.008314,0.00137308549192
-87.747113,41.991429,0.00137308549192
-87.79518,41.921177,0.00137308549192
-87.79518,41.921177,0.00137308549192
-87.694991,41.857402,0.000843983415132
-87.696269,41.868142,0.00280404910949
-87.696269,41.868142,0.00207007637578
-87.656913,41.846283,0.00279638935533
-87.648064,41.721474,0.00137308549192
-87.696293,41.869107,0.00137308549192
-87.675088,41.719059,0.00137308549192
-87.675088,41.719059,0.00137308549192
-87.785288,41.923738,0.000843983415132
-87.785288,41.923738,0.00280404910949
-87.787992,41.970248,0.00207007637578
-87.787992,41.970248,0.00279638935533
-87.66214,42.010412,0.00137308549192
-87.716788,41.89923,0.00137308549192
-87.716788,41.89923,0.00137308549192
-87.776385,41.942114,0.00137308549192
-87.777189,41.960616,0.000843983415132
-87.705085,41.883284,0.00280404910949
-87.705085,41.883284,0.00207007637578
-87.703736,41.704336,0.00279638935533
-87.800991,41.95469,0.00137308549192
-87.800991,41.95469,0.00137308549192
-87.800991,41.95469,0.00137308549192
-87.769279,41.994991,0.00137308549192
-87.824812,41.974089,0.000843983415132
-87.824812,41.974089,0.00280404910949
-87.824812,41.974089,0.00207007637578
-87.666455,41.9216,0.00279638935533
-87.666455,41.9216,0.00137308549192
-87.654491,41.891118,0.00137308549192
-87.654491,41.891118,0.00137308549192
-87.654491,41.891118,0.00137308549192
-87.654224,41.867108,0.000843983415132
-87.654224,41.867108,0.00280404910949
-87.655232,41.896282,0.00207007637578
-87.655232,41.896282,0.00279638935533
-87.632085,41.921965,0.00137308549192
-87.632085,41.921965,0.00137308549192
-87.676709,41.688324,0.00137308549192
-87.676709,41.688324,0.00137308549192
-87.676709,41.688324,0.000843983415132
-87.676709,41.688324,0.00280404910949
-87.676709,41.688324,0.00207007637578
-87.676709,41.688324,0.00279638935533
-87.676709,41.688324,0.00137308549192
-87.676709,41.688324,0.00137308549192
-87.676709,41.688324,0.00137308549192
-87.64886,41.862292,0.00137308549192
-87.64886,41.862292,0.000843983415132
-87.666014,41.720848,0.00280404910949
-87.677512,41.731922,0.00207007637578
-87.677512,41.731922,0.00279638935533
-87.677512,41.731922,0.00137308549192
-87.795585,41.999129,0.00137308549192
-87.687769,42.01743,0.00137308549192
-87.687769,42.01743,0.00137308549192
-87.687769,42.01743,0.000843983415132
-87.812827,41.981964,0.00236630943887
-87.812827,41.981964,0.00174671637235
-87.832763,41.944869,0.002359842618
-87.832763,41.944869,0.00115847381294
-87.832763,41.944869,0.00115847381294
-87.832763,41.944869,0.00115847381294
-87.811506,42.011601,0.00115847381294
-87.811506,42.011601,0.00074986695535
-87.811506,42.011601,0.00236630943887
-87.811506,42.011601,0.00174671637235
-87.811506,42.011601,0.002359842618
-87.698457,41.94983,0.00115847381294
-87.750938,41.979243,0.00115847381294
-87.750938,41.979243,0.00115847381294
-87.689778,41.986921,0.00115847381294
-87.689778,41.986921,0.00074986695535
-87.763416,41.801498,0.00238601827696
-87.701431,41.906638,0.00176127377061
-87.64997,41.723195,0.00237949772282
-87.64997,41.723195,0.0011681344456
-87.666901,41.868077,0.0011681344456
-87.666901,41.868077,0.0011681344456
-87.627561,41.869216,0.0011681344456
-87.627561,41.869216,0.000756122752676
-87.724608,41.662014,0.0032908941899
-87.724608,41.662014,0.00335590476208
-87.724608,41.662014,0.00276846220039
-87.76007,41.961743,0.00209142980069
-87.776792,41.953067,0.00209142980069
-87.776792,41.953067,0.00209142980069
-87.629798,41.878114,0.00209142980069
-87.629798,41.878114,0.000834491818427
-87.702575,41.958271,0.00289650818428
-87.702575,41.958271,0.00295375087443
-87.702575,41.958271,0.00243653222445
-87.675919,42.006858,0.00184052407849
-87.800515,41.916265,0.00184052407849
-87.800515,41.916265,0.00184052407849
-87.707973,41.682587,0.00184052407849
-87.707973,41.682587,0.000734268121742
-87.707973,41.682587,0.0014938680819
-87.707973,41.682587,0.000794011876109
-87.707973,41.682587,0.0011955374352
-87.707973,41.682587,0.000526442892577
-87.614258,41.725517,0.000526442892577
-87.730698,41.948167,0.000526442892577
-87.730698,41.948167,0.000526442892577
-87.733974,41.953705,0.000401272696189
-87.757639,41.964242,0.00603376261527
-87.797127,41.990284,0.00263569029932
-87.797127,41.990284,0.00495211549603
-87.777921,42.008314,0.00174859194905
-87.777921,42.008314,0.00174859194905
-87.777921,42.008314,0.00174859194905
-87.79518,41.921177,0.00174859194905
-87.694991,41.857402,0.0014800617456
-87.694991,41.857402,0.00499357315236
-87.696269,41.868142,0.00218002609218
-87.696269,41.868142,0.00475151693016
-87.648064,41.721474,0.00144606898666
-87.696293,41.869107,0.00144606898666
-87.696293,41.869107,0.00144606898666
-87.675088,41.719059,0.00144606898666
-87.675088,41.719059,0.0014199072247
-87.785288,41.923738,0.00365988033073
-87.785288,41.923738,0.00159657489852
-87.787992,41.970248,0.00348224668238
-87.787992,41.970248,0.00105884192733
-87.716788,41.89923,0.00105884192733
-87.716788,41.89923,0.00105884192733
-87.716788,41.89923,0.00105884192733
-87.598865,41.692555,0.00103967844449
-87.598865,41.692555,0.00340780145248
-87.598865,41.692555,0.00148639677487
-87.688267,41.903002,0.00348224668238
-87.688267,41.903002,0.000985735609801
-87.748367,41.962728,0.000985735609801
-87.677737,41.836644,0.000985735609801
-87.729384,41.837085,0.000985735609801
-87.726737,41.911824,0.00103967844449
-87.678378,41.823065,0.00246409361789
-87.678378,41.823065,0.00185262519807
-87.679447,41.801179,0.00245736022361
-87.679447,41.801179,0.00122875957247
-87.71188,41.800737,0.00122875957247
-87.752411,41.778297,0.00122875957247
-87.752411,41.778297,0.00122875957247
-87.752411,41.778297,0.000742938666655
-87.703047,41.77166,0.00246409361789
-87.745602,41.759346,0.00185262519807
-87.678649,41.768388,0.00245736022361
-87.678649,41.768388,0.00122875957247
-87.678649,41.768388,0.00122875957247
-87.797894,41.797616,0.00122875957247
-87.776532,41.781416,0.00122875957247
-87.60088,41.773215,0.000742938666655
-87.60088,41.773215,0.00246409361789
-87.666343,41.822536,0.00185262519807
-87.585487,41.799282,0.00245736022361
-87.615989,41.794781,0.00122875957247
-87.586427,41.778748,0.00122875957247
-87.562889,41.766202,0.00122875957247
-87.562889,41.766202,0.00122875957247
-87.612922,41.754676,0.000742938666655
-87.612922,41.754676,0.00246409361789
-87.627796,41.821582,0.00185262519807
-87.627796,41.821582,0.00245736022361
-87.642984,41.803423,0.00122875957247
-87.642984,41.803423,0.00122875957247
-87.642984,41.803423,0.00122875957247
-87.590773,41.754292,0.00122875957247
-87.590773,41.754292,0.000742938666655
-87.736812,41.798697,0.00246409361789
-87.736812,41.798697,0.00185262519807
-87.778927,41.776156,0.00245736022361
-87.800991,41.95469,0.00122875957247
-87.800991,41.95469,0.00122875957247
-87.800991,41.95469,0.00122875957247
-87.769279,41.994991,0.00122875957247
-87.769279,41.994991,0.000742938666655
-87.824812,41.974089,0.00246409361789
-87.824812,41.974089,0.00185262519807
-87.666455,41.9216,0.00245736022361
-87.666455,41.9216,0.00122875957247
-87.654491,41.891118,0.00122875957247
-87.654491,41.891118,0.00122875957247
-87.654491,41.891118,0.00122875957247
-87.654491,41.891118,0.000742938666655
-87.654224,41.867108,0.00285065548412
-87.654224,41.867108,0.00207007637578
-87.655232,41.896282,0.00284286877939
-87.694259,41.919343,0.00137308549192
-87.632085,41.921965,0.00137308549192
-87.632085,41.921965,0.00137308549192
-87.676709,41.688324,0.00137308549192
-87.676709,41.688324,0.000858039378252
-87.64886,41.862292,0.00285065548412
-87.64886,41.862292,0.00207007637578
-87.61156,41.891126,0.00284286877939
-87.795585,41.999129,0.00137308549192
-87.795585,41.999129,0.00137308549192
-87.687769,42.01743,0.00137308549192
-87.687769,42.01743,0.00137308549192
-87.760886,41.907645,0.000858039378252
-87.832763,41.944869,0.00238601827696
-87.832763,41.944869,0.00176127377061
-87.811506,42.011601,0.00237949772282
-87.811506,42.011601,0.0011681344456
-87.811506,42.011601,0.0011681344456
-87.698457,41.94983,0.0011681344456
-87.750938,41.979243,0.0011681344456
-87.750938,41.979243,0.000756122752676
-87.689778,41.986921,0.00289650818428
-87.689778,41.986921,0.00295375087443
-87.689778,41.986921,0.00243653222445
-87.763416,41.801498,0.00184052407849
-87.763416,41.801498,0.00184052407849
-87.701431,41.906638,0.00184052407849
-87.76007,41.961743,0.00184052407849
-87.776792,41.953067,0.000734268121742
-87.702575,41.958271,0.00340780145248
-87.702575,41.958271,0.00148639677487
-87.702575,41.958271,0.00348224668238
-87.700117,41.932094,0.000985735609801
-87.675919,42.006858,0.000985735609801
-87.675919,42.006858,0.000985735609801
-87.800515,41.916265,0.000985735609801
-87.800515,41.916265,0.00103967844449
-87.800515,41.916265,0.00340780145248
-87.716277,41.846075,0.00148639677487
-87.730698,41.948167,0.00348224668238
-87.730698,41.948167,0.000985735609801
-87.730698,41.948167,0.000985735609801
-87.69181,41.963976,0.000985735609801
-87.69181,41.963976,0.000985735609801
-87.733974,41.953705,0.00103967844449
-87.757639,41.964242,0.00259450890617
-87.757639,41.964242,0.00128211448325
-87.797127,41.990284,0.00265123459415
-87.777921,42.008314,0.000850202878785
-87.777921,42.008314,0.000850202878785
-87.777921,42.008314,0.000850202878785
-87.747113,41.991429,0.000850202878785
-87.79518,41.921177,0.000791104224511
-87.79518,41.921177,0.00305939771383
-87.694991,41.857402,0.00167438652133
-87.696269,41.868142,0.0031262557548
-87.656913,41.846283,0.00111047542565
-87.785288,41.923738,0.00111047542565
-87.787992,41.970248,0.00111047542565
-87.716788,41.89923,0.00111047542565
-87.716788,41.89923,0.00093315803569
-87.716788,41.89923,0.00285065548412
-87.716788,41.89923,0.00207007637578
-87.598865,41.692555,0.00284286877939
-87.794896,41.94016,0.00137308549192
-87.794896,41.94016,0.00137308549192
-87.777189,41.960616,0.00137308549192
-87.705085,41.883284,0.00137308549192
-87.705085,41.883284,0.000858039378252
-87.705085,41.883284,0.00280404910949
-87.677737,41.836644,0.00207007637578
-87.729384,41.837085,0.00279638935533
-87.729384,41.837085,0.00137308549192
-87.729384,41.837085,0.00137308549192
-87.729384,41.837085,0.00137308549192
-87.729384,41.837085,0.00137308549192
-87.726737,41.911824,0.000843983415132
-87.678378,41.823065,0.00852615077384
-87.679447,41.801179,0.00630386003286
-87.71188,41.800737,0.00850299337429
-87.71188,41.800737,0.00418734349878
-87.71188,41.800737,0.00418734349878
-87.752411,41.778297,0.00418734349878
-87.752411,41.778297,0.00418734349878
-87.726549,41.82561,0.00271332198732
-87.726549,41.82561,0.00499357315236
-87.599862,41.673408,0.00218002609218
-87.585413,41.726465,0.00475151693016
-87.585413,41.726465,0.00144606898666
-87.585413,41.726465,0.00144606898666
-87.585413,41.726465,0.00144606898666
-87.585413,41.726465,0.00144606898666
-87.559308,41.678618,0.0014199072247
-87.559308,41.678618,0.00259450890617
-87.559308,41.678618,0.00128211448325
-87.559308,41.678618,0.00265123459415
-87.559308,41.678618,0.000850202878785
-87.559308,41.678618,0.000850202878785
-87.543067,41.737052,0.000850202878785
-87.543067,41.737052,0.000850202878785
-87.543067,41.737052,0.000791104224511
-87.546587,41.740641,0.00246409361789
-87.546587,41.740641,0.00185262519807
-87.546587,41.740641,0.00245736022361
-87.535198,41.680946,0.00122875957247
-87.535198,41.680946,0.00122875957247
-87.535198,41.680946,0.00122875957247
-87.535198,41.680946,0.00122875957247
-87.535198,41.680946,0.000742938666655
-87.531635,41.686398,0.00285065548412
-87.531635,41.686398,0.00207007637578
-87.531635,41.686398,0.00284286877939
-87.531635,41.686398,0.00137308549192
-87.64886,41.862292,0.00137308549192
-87.629798,41.878114,0.00137308549192
-87.667736,41.994469,0.00137308549192
-87.696269,41.868142,0.000858039378252
-87.787992,41.970248,0.00578960399934
-87.677737,41.836644,0.0025286862218
-87.679447,41.801179,0.00475151693016
-87.71188,41.800737,0.00167754182345
-87.752411,41.778297,0.00167754182345
-87.703047,41.77166,0.00167754182345
-87.776532,41.781416,0.00167754182345
-87.666343,41.822536,0.0014199072247
-87.736812,41.798697,0.00246409361789
-87.726549,41.82561,0.00185262519807
-87.585413,41.726465,0.00245736022361
-87.585413,41.726465,0.00122875957247
-87.585413,41.726465,0.00122875957247
-87.585413,41.726465,0.00122875957247
-87.559308,41.678618,0.00122875957247
-87.559308,41.678618,0.000742938666655
-87.559308,41.678618,0.00246409361789
-87.559308,41.678618,0.00185262519807
-87.559308,41.678618,0.00245736022361
-87.543067,41.737052,0.00122875957247
-87.543067,41.737052,0.00122875957247
-87.546587,41.740641,0.00122875957247
-87.546587,41.740641,0.00122875957247
-87.546587,41.740641,0.000742938666655
-87.546587,41.740641,0.00246409361789
-87.535198,41.680946,0.00185262519807
-87.535198,41.680946,0.00245736022361
-87.535198,41.680946,0.00122875957247
-87.535198,41.680946,0.00122875957247
-87.535198,41.680946,0.00122875957247
-87.535198,41.680946,0.00122875957247
-87.535198,41.680946,0.000742938666655
-87.535198,41.680946,0.00246409361789
-87.535198,41.680946,0.00185262519807
-87.535198,41.680946,0.00245736022361
-87.535198,41.680946,0.00122875957247
-87.535198,41.680946,0.00122875957247
-87.531635,41.686398,0.00122875957247
-87.531635,41.686398,0.00122875957247
-87.531635,41.686398,0.000742938666655
-87.531635,41.686398,0.00246409361789
-87.599862,41.673408,0.00185262519807
-87.599862,41.673408,0.00245736022361
-87.599862,41.673408,0.00122875957247
-87.599862,41.673408,0.00122875957247
-87.599862,41.673408,0.00122875957247
-87.599862,41.673408,0.00122875957247
-87.599862,41.673408,0.000742938666655
-87.599862,41.673408,0.00246409361789
-87.599862,41.673408,0.00185262519807
-87.599862,41.673408,0.00245736022361
-87.599862,41.673408,0.00122875957247
-87.599862,41.673408,0.00122875957247
-87.599862,41.673408,0.00122875957247
-87.599862,41.673408,0.00122875957247
-87.599862,41.673408,0.000742938666655
-87.599862,41.673408,0.00261259173623
-87.599862,41.673408,0.00196434585708
-87.599862,41.673408,0.00260545361514
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.000787793635405
-87.599862,41.673408,0.00261259173623
-87.599862,41.673408,0.00196434585708
-87.599862,41.673408,0.00260545361514
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.000787793635405
-87.599862,41.673408,0.00261259173623
-87.599862,41.673408,0.00196434585708
-87.599862,41.673408,0.00260545361514
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.000787793635405
-87.599862,41.673408,0.00261259173623
-87.599862,41.673408,0.00196434585708
-87.599862,41.673408,0.00260545361514
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.000787793635405
-87.599862,41.673408,0.00261259173623
-87.599862,41.673408,0.00196434585708
-87.599862,41.673408,0.00260545361514
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.00130290776437
-87.599862,41.673408,0.000787793635405
-87.599862,41.673408,0.00247003761101
-87.599862,41.673408,0.00185709692664
-87.599862,41.673408,0.00246328801425
-87.599862,41.673408,0.00123172731894
-87.599862,41.673408,0.00123172731894
-87.599862,41.673408,0.00123172731894
-87.599862,41.673408,0.00123172731894
-87.599862,41.673408,0.000787793635405
-87.599862,41.673408,0.00247003761101
-87.585413,41.726465,0.00185709692664
-87.585413,41.726465,0.00246328801425
-87.585413,41.726465,0.00123172731894
-87.585413,41.726465,0.00123172731894
-87.585413,41.726465,0.00123172731894
-87.585413,41.726465,0.00123172731894
-87.585413,41.726465,0.000787793635405
-87.585413,41.726465,0.00247003761101
-87.585413,41.726465,0.00185709692664
-87.585413,41.726465,0.00246328801425
-87.585413,41.726465,0.00123172731894
-87.585413,41.726465,0.00123172731894
-87.585413,41.726465,0.00123172731894
-87.585413,41.726465,0.00123172731894
-87.585413,41.726465,0.000787793635405
-87.585413,41.726465,0.00247003761101
-87.585413,41.726465,0.00185709692664
-87.585413,41.726465,0.00246328801425
-87.585413,41.726465,0.00123172731894
-87.585413,41.726465,0.00123172731894
-87.582699,41.729669,0.00123172731894
-87.582699,41.729669,0.00123172731894
-87.565666,41.704572,0.000787793635405
-87.565666,41.704572,0.00247003761101
-87.565666,41.704572,0.00185709692664
-87.565666,41.704572,0.00246328801425
-87.565666,41.704572,0.00123172731894
-87.565666,41.704572,0.00123172731894
-87.800991,41.95469,0.00123172731894
-87.800991,41.95469,0.00123172731894
-87.800991,41.95469,0.000787793635405
-87.769279,41.994991,0.00247003761101
-87.824812,41.974089,0.00185709692664
-87.824812,41.974089,0.00246328801425
-87.824812,41.974089,0.00123172731894
-87.666455,41.9216,0.00123172731894
-87.666455,41.9216,0.00123172731894
-87.654491,41.891118,0.00123172731894
-87.654491,41.891118,0.000787793635405
-87.654491,41.891118,0.00372316250515
-87.654224,41.867108,0.00270431760624
-87.654224,41.867108,0.00371300137934
-87.655232,41.896282,0.00179416280849
-87.655232,41.896282,0.00179416280849
-87.632085,41.921965,0.00179416280849
-87.61156,41.891126,0.00179416280849
-87.795585,41.999129,0.00102500322293
-87.687769,42.01743,0.00285065548412
-87.687769,42.01743,0.00207007637578
-87.812827,41.981964,0.00284286877939
-87.812827,41.981964,0.00137308549192
-87.812827,41.981964,0.00137308549192
-87.832763,41.944869,0.00137308549192
-87.832763,41.944869,0.00137308549192
-87.811506,42.011601,0.000858039378252
-87.750938,41.979243,0.00285065548412
-87.689778,41.986921,0.00207007637578
-87.689778,41.986921,0.00284286877939
-87.763416,41.801498,0.00137308549192
-87.76007,41.961743,0.00137308549192
-87.76007,41.961743,0.00137308549192
-87.776792,41.953067,0.00137308549192
-87.776792,41.953067,0.000858039378252
-87.629798,41.878114,0.00285065548412
-87.629798,41.878114,0.00207007637578
-87.702575,41.958271,0.00284286877939
-87.800515,41.916265,0.00137308549192
-87.800515,41.916265,0.00137308549192
-87.716277,41.846075,0.00137308549192
-87.730698,41.948167,0.00137308549192
